4.690476370726143614e+03 2.131734301792809649e+00 3.235450239742299755e-03
4.690608445715633934e+03 2.178669919350582962e+00 3.542353599629106172e-03
4.690740553558478496e+03 2.175225693753493506e+00 4.001516951164888272e-03
4.690872854746376106e+03 2.173318787309711286e+00 3.716495073775563998e-03
4.691004844538373618e+03 2.171131782113947306e+00 3.233395256574820437e-03
4.691136955940800362e+03 2.177995722256704791e+00 3.464325328124207796e-03
4.691268915283633760e+03 2.142443379548051752e+00 3.866503227053385509e-03
4.691401369075872026e+03 2.205564600319762647e+00 3.908748074628109331e-03
4.691533423754331125e+03 2.195921587502684957e+00 3.481722942529784284e-03
4.691665557089715548e+03 2.160823421321912630e+00 3.350422545385300759e-03
4.691797561107132424e+03 2.135609809256952651e+00 3.743725231227817540e-03
4.691930065556593945e+03 2.164673178644347828e+00 3.826176553981475419e-03
4.692062229885422312e+03 2.206089361005591165e+00 3.650790162525876115e-03
4.692194281883415897e+03 2.171203433587651332e+00 3.398521776745438202e-03
4.692326407206077420e+03 2.128013115857323001e+00 3.414124822017505431e-03
4.692458564507011033e+03 2.141771966700463548e+00 3.590311442589647333e-03
4.692590966969006331e+03 2.217371006325050686e+00 3.487437979019249699e-03
4.692723032556775252e+03 2.210105272292326450e+00 3.533115935004467814e-03
4.692855307420475583e+03 2.143087170708076972e+00 3.554660998889094120e-03
4.692987613036885705e+03 2.117133659010386637e+00 3.549653138284975321e-03
4.693119765713039669e+03 2.191327219255600589e+00 3.422701510413846387e-03
4.693251890164928227e+03 2.224892009306508101e+00 3.649785879123303677e-03
4.693384415775836715e+03 2.183529971935303404e+00 3.684537710124302992e-03
4.693516673266008183e+03 2.120403555281366259e+00 3.438434592076368597e-03
4.693648865224286965e+03 2.151687235932640441e+00 3.274970578025155829e-03
4.693781019526077216e+03 2.188650774006705824e+00 3.425151960422066072e-03
4.693913325664580952e+03 2.203486869242216262e+00 3.692434244813957381e-03
4.694045782502455040e+03 2.136007489612389509e+00 3.505071685751738175e-03
4.694178068940023877e+03 2.144182348452856601e+00 3.299525010776733439e-03
4.694310182977234035e+03 2.169297425207707075e+00 3.208093240586490369e-03
4.694442592150079690e+03 2.197744450677007855e+00 3.626175276411645020e-03
4.694575073875043927e+03 2.115813218789455163e+00 3.961253337541871707e-03
4.694707632128343903e+03 2.163621259409168385e+00 3.404908358106936792e-03
4.694839559197797826e+03 2.186401185099364319e+00 2.932260446707987776e-03
4.694971939825316440e+03 2.166930747807731983e+00 3.353655793575493604e-03
4.695104316748688689e+03 2.166530453405107526e+00 3.875135324866714730e-03
4.695236894240138099e+03 2.181843269769605076e+00 3.602719007148628364e-03
4.695369065819736534e+03 2.164281468132686737e+00 3.325505801843784380e-03
4.695501509547109890e+03 2.132645666033111453e+00 3.322594059315473868e-03
4.695633720733257178e+03 2.172066461666630310e+00 3.398770054776838623e-03
4.695766206249342758e+03 2.201580551652953410e+00 3.492194292081564778e-03
4.695898626916014109e+03 2.184286503579410788e+00 3.484962399875033128e-03
4.696031120897144319e+03 2.146851873047477710e+00 3.188487869364973505e-03
4.696163281933547296e+03 2.166082302090478695e+00 3.225610724869725290e-03
4.696295777952640492e+03 2.159988447864093608e+00 3.647571033768596052e-03
4.696428354438515271e+03 2.180443899052094903e+00 3.695791892973174925e-03
4.696560762152837015e+03 2.186982118039255685e+00 3.222275873398868559e-03
4.696692984797892677e+03 2.138027190442541414e+00 3.233386682445459938e-03
4.696825534495945249e+03 2.118996332776521996e+00 3.486537952715395780e-03
4.696957942849322535e+03 2.210392060460932839e+00 3.546023754710362925e-03
4.697090556760251275e+03 2.195865528381053533e+00 3.403298769770737083e-03
4.697222881582994887e+03 2.149543733755889807e+00 3.211592620619037157e-03
4.697355487130714209e+03 2.138299687480342381e+00 3.018200063573752995e-03
4.697487820215593274e+03 2.190093353956522826e+00 3.149531154882734794e-03
4.697620340696609674e+03 2.166070895799319551e+00 3.552839090601344046e-03
4.697752904334064624e+03 2.160314839969335488e+00 3.649364199859026457e-03
4.697885556700565758e+03 2.178051871203610990e+00 3.160220036669346422e-03
4.698017887763622639e+03 2.161886666738028318e+00 3.183497030742794137e-03
4.698150329582031191e+03 2.137220769213376226e+00 3.676527877234722977e-03
4.698283009475007020e+03 2.195666365841593581e+00 3.738301847900704373e-03
4.698415570557228421e+03 2.202502529454805735e+00 3.262359224075321931e-03
4.698547942551508640e+03 2.153470385238661411e+00 3.101266172191111722e-03
4.698680488752823294e+03 2.148535026078608023e+00 3.321786794950852290e-03
4.698813184617504703e+03 2.202349050152037524e+00 3.537306298746140717e-03
4.698945795097515656e+03 2.223511319966445576e+00 3.509832812871136777e-03
4.699078193720202762e+03 2.147361889347736419e+00 3.573641543915267223e-03
4.699210951914271391e+03 2.118774288941131623e+00 3.290999695870244855e-03
4.699343352898434205e+03 2.179506316971412616e+00 3.159092438371670624e-03
4.699476035593021152e+03 2.204920761822293684e+00 3.451896072896036734e-03
4.699608654178196048e+03 2.160481610552600351e+00 3.649511826592702953e-03
4.699741536648172769e+03 2.149048832944819409e+00 3.307951801045418312e-03
4.699873751869733496e+03 2.173605766678075479e+00 3.106185661181164095e-03
4.700006633985359258e+03 2.163955344541662829e+00 3.302357442053465569e-03
4.700139048305166398e+03 2.215772539029893018e+00 3.452744483899721287e-03
4.649881355057328619e+03 2.259368193120068202e+00 4.276138743498027542e-03
4.650400587487955818e+03 2.271302126866993731e+00 3.582458589595827192e-03
4.650920137495380914e+03 2.306879227519335718e+00 3.645056784211978592e-03
4.651439897502321401e+03 2.316961756516516591e+00 3.610093999460937605e-03
4.651699520457803374e+03 2.198983424765338590e+00 4.448713273498472107e-03
4.652219289486921298e+03 2.241512696064986709e+00 3.750787359501566321e-03
4.652609343828765304e+03 2.247742787520055963e+00 3.740256175176104054e-03
4.652999174860366111e+03 2.255094083777704039e+00 4.032836132766769513e-03
4.653389177124967318e+03 2.218187083070647159e+00 3.672736530392763359e-03
4.653779153084836253e+03 2.150924501516086274e+00 4.477635558078442608e-03
4.654039340655608612e+03 2.299642770380495804e+00 3.448907570520918023e-03
4.654429723076159462e+03 2.220064321392392515e+00 3.592028553359455628e-03
4.654819821147238144e+03 2.214819248648371097e+00 4.386907014637410861e-03
4.655079941002122723e+03 2.234583821081939536e+00 3.570388653371075419e-03
4.655470096776218270e+03 2.320246336096656314e+00 3.871140736600158384e-03
