VanDen Berk Composite QSO spectrum 2001
1390.5	0.9758
1391	0.98032
1391.5	0.98474
1392	0.98907
1392.5	0.9933
1393	0.9974
1393.5	1.00138
1394	1.00521
1394.5	1.00889
1395	1.0124
1395.5	1.01573
1396	1.01887
1396.5	1.0218
1397	1.02451
1397.5	1.02697
1398	1.02916
1398.5	1.03106
1399	1.03265
1399.5	1.03391
1400	1.0348
1400.5	1.03532
1401	1.03542
1401.5	1.0351
1402	1.03433
1402.5	1.03306
1403	1.03129
1403.5	1.02898
1404	1.02614
1404.5	1.02276
1405	1.01886
1405.5	1.01444
1406	1.00952
1406.5	1.00414
1407	0.99834
1407.5	0.99217
1408	0.98569
1408.5	0.97897
1409	0.9721
1409.5	0.96517
1410	0.95824
1410.5	0.95139
1411	0.94467
1411.5	0.93813
1412	0.93181
1412.5	0.92573
1413	0.91989
1413.5	0.9143
1414	0.90897
1414.5	0.90387
1415	0.899
1415.5	0.89432
1416	0.88982
1416.5	0.88546
1417	0.88123
1417.5	0.87713
1418	0.87314
1418.5	0.86929
1419	0.86559
1419.5	0.86205
1420	0.85867
1420.5	0.85546
1421	0.85241
1421.5	0.84951
1422	0.84675
1422.5	0.84413
1423	0.84164
1423.5	0.83927
1424	0.837
1424.5	0.83484
1425	0.83276
1425.5	0.83076
1426	0.82882
1426.5	0.82693
1427	0.82507
1427.5	0.82324
1428	0.82144
1428.5	0.81965
1429	0.81788
1429.5	0.81612
1430	0.81436
1430.5	0.81262
1431	0.81089
1431.5	0.80917
1432	0.80748
1432.5	0.80581
1433	0.80417
1433.5	0.80256
1434	0.80097
1434.5	0.79941
1435	0.79788
1435.5	0.79637
1436	0.7949
1436.5	0.79345
1437	0.79203
1437.5	0.79065
1438	0.7893
1438.5	0.78799
1439	0.78673
1439.5	0.7855
1440	0.78433
1440.5	0.7832
1441	0.78214
1441.5	0.78112
1442	0.78017
1442.5	0.77927
1443	0.77843
1443.5	0.77765
1444	0.77691
1444.5	0.77622
1445	0.77557
1445.5	0.77497
1446	0.7744
1446.5	0.77387
1447	0.77337
1447.5	0.77289
1448	0.77245
1448.5	0.77202
1449	0.77162
1449.5	0.77124
1450	0.77087
1450.5	0.77052
1451	0.77019
1451.5	0.76988
1452	0.76959
1452.5	0.76932
1453	0.76907
1453.5	0.76884
1454	0.76864
1454.5	0.76846
1455	0.7683
1455.5	0.76817
1456	0.76806
1456.5	0.76797
1457	0.76791
1457.5	0.76786
1458	0.76783
1458.5	0.76781
1459	0.7678
1459.5	0.76781
1460	0.76781
1460.5	0.76782
1461	0.76783
1461.5	0.76785
1462	0.76786
1462.5	0.76787
1463	0.76787
1463.5	0.76787
1464	0.76787
1464.5	0.76787
1465	0.76787
1465.5	0.76787
1466	0.76787
1466.5	0.76787
1467	0.76787
1467.5	0.76789
1468	0.76791
1468.5	0.76795
1469	0.76799
1469.5	0.76806
1470	0.76814
1470.5	0.76823
1471	0.76836
1471.5	0.7685
1472	0.76867
1472.5	0.76886
1473	0.76907
1473.5	0.76931
1474	0.76956
1474.5	0.76984
1475	0.77014
1475.5	0.77045
1476	0.77078
1476.5	0.77112
1477	0.77149
1477.5	0.77187
1478	0.77227
1478.5	0.77269
1479	0.77312
1479.5	0.77356
1480	0.77401
1480.5	0.77446
1481	0.77492
1481.5	0.77538
1482	0.77584
1482.5	0.7763
1483	0.77676
1483.5	0.77721
1484	0.77766
1484.5	0.77811
1485	0.77854
1485.5	0.77898
1486	0.77941
1486.5	0.77983
1487	0.78026
1487.5	0.78069
1488	0.78111
1488.5	0.78155
1489	0.78199
1489.5	0.78243
1490	0.78289
1490.5	0.78335
1491	0.78383
1491.5	0.78432
1492	0.78483
1492.5	0.78535
1493	0.78589
1493.5	0.78644
1494	0.78702
1494.5	0.78761
1495	0.78823
1495.5	0.78887
1496	0.78954
1496.5	0.79022
1497	0.79094
1497.5	0.79167
1498	0.79243
1498.5	0.79323
1499	0.79404
1499.5	0.79489
1500	0.79576
1500.5	0.79666
1501	0.79758
1501.5	0.79853
1502	0.79951
1502.5	0.80052
1503	0.80155
1503.5	0.8026
1504	0.80368
1504.5	0.80479
1505	0.80592
1505.5	0.80707
1506	0.80826
1506.5	0.80946
1507	0.8107
1507.5	0.81197
1508	0.81327
1508.5	0.81461
1509	0.81599
1509.5	0.81741
1510	0.81887
1510.5	0.82038
1511	0.82194
1511.5	0.82356
1512	0.82524
1512.5	0.82698
1513	0.82881
1513.5	0.83072
1514	0.83274
1514.5	0.83487
