nu,a,elower,gp,gpp,statep,statepp,nu-err,nu-ref
26.828767,2.599e-06,184.972,248,232,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=15;K=2;rovibSym=E2,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=14;K=2;rovibSym=E1,5,569
26.830272,8.077e-09,61.93,120,136,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=7;K=3;rovibSym=E2,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=8;K=1;rovibSym=E2,5,569
26.874554,5.165e-09,484.09,264,248,ElecStateLabel=X;v12=1;J=16;K=5;rovibSym=A+,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=15;K=9;rovibSym=A+,5,569
26.874554,5.165e-09,484.09,264,248,ElecStateLabel=X;v12=1;J=16;K=5;rovibSym=A-,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=15;K=9;rovibSym=A-,5,569
26.93557,0.0004174,300.641,216,232,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=13;K=7;rovibSym=E2,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=14;K=6;rovibSym=E2,5,569
26.938552,0.000122,800.802,248,232,ElecStateLabel=X;v12=1;J=15;K=10;rovibSym=E1,ElecStateLabel=X;v12=1;J=14;K=11;rovibSym=E1,5,569
26.939134,2.336e-07,76.433,168,152,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=10;K=1;rovibSym=E1,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=9;K=1;rovibSym=E2,5,569
26.947504,0.003303,88.686,184,168,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=11;K=1;rovibSym=A+,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=10;K=0;rovibSym=A+,5,569
27.028421,0.0005796,512.036,312,328,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=19;K=8;rovibSym=E1,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=20;K=7;rovibSym=E1,5,569
27.037526,0.0002854,426.334,232,248,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=14;K=9;rovibSym=E1,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=15;K=8;rovibSym=E1,5,569
27.06026,0.0003124,510.045,200,184,ElecStateLabel=X;v12=1;J=12;K=6;rovibSym=E1,ElecStateLabel=X;v12=1;J=11;K=7;rovibSym=E1,5,569
27.063303,0.0001146,451.418,376,376,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=23;K=3;rovibSym=E1,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=23;K=0;rovibSym=E1,5,569
27.066876,0.001884,49.035,136,120,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=8;K=2;rovibSym=E2,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=7;K=1;rovibSym=E2,5,569
27.071503,5.296e-09,451.41,376,360,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=23;K=3;rovibSym=E1,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=22;K=3;rovibSym=E2,5,569
27.076644,3.518e-07,366.439,184,168,ElecStateLabel=X;v12=1;J=11;K=1;rovibSym=E2,ElecStateLabel=X;v12=1;J=10;K=2;rovibSym=E1,5,569
27.096523,0.000303,113.915,120,136,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=7;K=5;rovibSym=A+,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=8;K=4;rovibSym=A+,5,569
27.096525,0.000303,113.915,120,136,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=7;K=5;rovibSym=A-,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=8;K=4;rovibSym=A-,5,569
27.103762,0.001965,44.278,120,104,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=7;K=2;rovibSym=A-,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=6;K=1;rovibSym=A-,5,569
27.136834,0.002454,227.443,280,264,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=17;K=1;rovibSym=A+,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=16;K=1;rovibSym=A+,5,569
27.156682,1.659e-07,543.787,424,408,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=26;K=0;rovibSym=E1,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=25;K=2;rovibSym=E2,5,569
27.15969,0.0008192,529.691,296,312,ElecStateLabel=X;v12=1;J=18;K=4;rovibSym=E2,ElecStateLabel=X;v12=1;J=19;K=3;rovibSym=E2,5,569
27.187826,0.00331,67.787,104,88,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=6;K=4;rovibSym=E2,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=5;K=3;rovibSym=E2,5,569
27.217657,0.0002451,613.051,312,328,ElecStateLabel=X;v12=1;J=19;K=4;rovibSym=A-,ElecStateLabel=X;v12=1;J=20;K=3;rovibSym=A-,5,569
27.218606,0.0002449,613.05,312,328,ElecStateLabel=X;v12=1;J=19;K=4;rovibSym=A+,ElecStateLabel=X;v12=1;J=20;K=3;rovibSym=A+,5,569
27.219195,0.002476,227.711,280,264,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=17;K=0;rovibSym=E1,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=16;K=0;rovibSym=E1,5,569
27.220361,1.917e-12,473.339,264,248,ElecStateLabel=X;v12=1;J=16;K=4;rovibSym=E2,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=15;K=9;rovibSym=E2,5,569
27.220666,0.0004593,389.27,248,264,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=15;K=8;rovibSym=A+,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=16;K=7;rovibSym=A+,5,569
27.220666,0.0004593,389.27,248,264,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=15;K=8;rovibSym=A-,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=16;K=7;rovibSym=A-,5,569
27.229491,0.001318,328.063,216,200,ElecStateLabel=X;v12=1;J=13;K=0;rovibSym=E1,ElecStateLabel=X;v12=1;J=12;K=1;rovibSym=E1,5,569
27.254349,0.002404,508.593,280,264,ElecStateLabel=X;v12=1;J=17;K=3;rovibSym=E1,ElecStateLabel=X;v12=1;J=16;K=3;rovibSym=E1,5,569
27.256555,0.00219,543.888,280,264,ElecStateLabel=X;v12=1;J=17;K=6;rovibSym=A-,ElecStateLabel=X;v12=1;J=16;K=6;rovibSym=A-,5,569
27.256555,0.00219,543.888,280,264,ElecStateLabel=X;v12=1;J=17;K=6;rovibSym=A+,ElecStateLabel=X;v12=1;J=16;K=6;rovibSym=A+,5,569
27.264545,0.0008935,1048.7,280,264,ElecStateLabel=X;v12=1;J=17;K=13;rovibSym=E2,ElecStateLabel=X;v12=1;J=16;K=13;rovibSym=E2,5,569
27.272717,0.001091,944.815,280,264,ElecStateLabel=X;v12=1;J=17;K=12;rovibSym=A+,ElecStateLabel=X;v12=1;J=16;K=12;rovibSym=A+,5,569
27.272717,0.001091,944.815,280,264,ElecStateLabel=X;v12=1;J=17;K=12;rovibSym=A-,ElecStateLabel=X;v12=1;J=16;K=12;rovibSym=A-,5,569
27.27343,0.001262,910.656,280,264,ElecStateLabel=X;v12=1;J=17;K=12;rovibSym=E1,ElecStateLabel=X;v12=1;J=16;K=12;rovibSym=E1,5,569
27.274849,0.0008209,692.814,280,264,ElecStateLabel=X;v12=1;J=17;K=8;rovibSym=A+,ElecStateLabel=X;v12=1;J=16;K=8;rovibSym=A+,5,569
27.274849,0.0008209,692.814,280,264,ElecStateLabel=X;v12=1;J=17;K=8;rovibSym=A-,ElecStateLabel=X;v12=1;J=16;K=8;rovibSym=A-,5,569
27.277218,0.00103,1053.32,280,264,ElecStateLabel=X;v12=1;J=17;K=13;rovibSym=E1,ElecStateLabel=X;v12=1;J=16;K=13;rovibSym=E1,5,569
27.277605,0.002098,630.241,280,264,ElecStateLabel=X;v12=1;J=17;K=6;rovibSym=E1,ElecStateLabel=X;v12=1;J=16;K=6;rovibSym=E1,5,569
27.27967,0.001295,850.558,280,264,ElecStateLabel=X;v12=1;J=17;K=11;rovibSym=E1,ElecStateLabel=X;v12=1;J=16;K=11;rovibSym=E1,5,569
27.284009,0.001374,766.661,280,264,ElecStateLabel=X;v12=1;J=17;K=10;rovibSym=E2,ElecStateLabel=X;v12=1;J=16;K=10;rovibSym=E2,5,569
27.28495,0.001253,987.327,280,264,ElecStateLabel=X;v12=1;J=17;K=12;rovibSym=E2,ElecStateLabel=X;v12=1;J=16;K=12;rovibSym=E2,5,569
27.285599,0.002104,582.344,280,264,ElecStateLabel=X;v12=1;J=17;K=7;rovibSym=E2,ElecStateLabel=X;v12=1;J=16;K=7;rovibSym=E2,5,569
27.285765,0.002497,444.547,280,264,ElecStateLabel=X;v12=1;J=17;K=1;rovibSym=A+,ElecStateLabel=X;v12=1;J=16;K=1;rovibSym=A+,5,569
27.292682,0.001485,925.132,280,264,ElecStateLabel=X;v12=1;J=17;K=11;rovibSym=A+,ElecStateLabel=X;v12=1;J=16;K=11;rovibSym=A+,5,569
27.292682,0.001485,925.132,280,264,ElecStateLabel=X;v12=1;J=17;K=11;rovibSym=A-,ElecStateLabel=X;v12=1;J=16;K=11;rovibSym=A-,5,569
27.294311,0.001702,853.433,280,264,ElecStateLabel=X;v12=1;J=17;K=10;rovibSym=E1,ElecStateLabel=X;v12=1;J=16;K=10;rovibSym=E1,5,569
27.296129,0.00146,839.084,280,264,ElecStateLabel=X;v12=1;J=17;K=11;rovibSym=E2,ElecStateLabel=X;v12=1;J=16;K=11;rovibSym=E2,5,569
27.297505,0.001968,622.497,280,264,ElecStateLabel=X;v12=1;J=17;K=7;rovibSym=E1,ElecStateLabel=X;v12=1;J=16;K=7;rovibSym=E1,5,569
27.298092,0.002044,771.56,280,264,ElecStateLabel=X;v12=1;J=17;K=9;rovibSym=E2,ElecStateLabel=X;v12=1;J=16;K=9;rovibSym=E2,5,569
27.302092,0.001638,778.48,280,264,ElecStateLabel=X;v12=1;J=17;K=10;rovibSym=A+,ElecStateLabel=X;v12=1;J=16;K=10;rovibSym=A+,5,569
27.302092,0.001638,778.48,280,264,ElecStateLabel=X;v12=1;J=17;K=10;rovibSym=A-,ElecStateLabel=X;v12=1;J=16;K=10;rovibSym=A-,5,569
27.302855,0.002477,472.076,280,264,ElecStateLabel=X;v12=1;J=17;K=2;rovibSym=E2,ElecStateLabel=X;v12=1;J=16;K=2;rovibSym=E2,5,569
27.306743,0.0018,728.352,280,264,ElecStateLabel=X;v12=1;J=17;K=9;rovibSym=E1,ElecStateLabel=X;v12=1;J=16;K=9;rovibSym=E1,5,569
27.307313,0.002127,561.589,280,264,ElecStateLabel=X;v12=1;J=17;K=6;rovibSym=E2,ElecStateLabel=X;v12=1;J=16;K=6;rovibSym=E2,5,569
27.30785,0.002499,222.849,280,264,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=17;K=1;rovibSym=E2,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=16;K=1;rovibSym=E2,5,569
27.310891,0.001949,688.034,280,264,ElecStateLabel=X;v12=1;J=17;K=8;rovibSym=E2,ElecStateLabel=X;v12=1;J=16;K=8;rovibSym=E2,5,569
27.312722,0.002255,510.965,280,264,ElecStateLabel=X;v12=1;J=17;K=5;rovibSym=A+,ElecStateLabel=X;v12=1;J=16;K=5;rovibSym=A+,5,569
27.312722,0.002255,510.965,280,264,ElecStateLabel=X;v12=1;J=17;K=5;rovibSym=A-,ElecStateLabel=X;v12=1;J=16;K=5;rovibSym=A-,5,569
27.313654,0.002348,471.247,280,264,ElecStateLabel=X;v12=1;J=17;K=4;rovibSym=E1,ElecStateLabel=X;v12=1;J=16;K=4;rovibSym=E1,5,569
27.314307,0.00209,656.425,280,264,ElecStateLabel=X;v12=1;J=17;K=7;rovibSym=A+,ElecStateLabel=X;v12=1;J=16;K=7;rovibSym=A+,5,569
27.314307,0.00209,656.425,280,264,ElecStateLabel=X;v12=1;J=17;K=7;rovibSym=A-,ElecStateLabel=X;v12=1;J=16;K=7;rovibSym=A-,5,569
27.314759,0.002468,426.29,280,264,ElecStateLabel=X;v12=1;J=17;K=2;rovibSym=A+,ElecStateLabel=X;v12=1;J=16;K=2;rovibSym=A+,5,569
27.316001,0.002419,442.939,280,264,ElecStateLabel=X;v12=1;J=17;K=3;rovibSym=E2,ElecStateLabel=X;v12=1;J=16;K=3;rovibSym=E2,5,569
27.316003,0.002511,427.624,280,264,ElecStateLabel=X;v12=1;J=17;K=0;rovibSym=E1,ElecStateLabel=X;v12=1;J=16;K=0;rovibSym=E1,5,569
27.317345,0.0025,421.3,280,264,ElecStateLabel=X;v12=1;J=17;K=1;rovibSym=E1,ElecStateLabel=X;v12=1;J=16;K=1;rovibSym=E1,5,569
27.318891,0.003091,693.962,280,264,ElecStateLabel=X;v12=1;J=17;K=9;rovibSym=A+,ElecStateLabel=X;v12=1;J=16;K=9;rovibSym=A+,5,569
27.318891,0.003091,693.962,280,264,ElecStateLabel=X;v12=1;J=17;K=9;rovibSym=A-,ElecStateLabel=X;v12=1;J=16;K=9;rovibSym=A-,5,569
27.31958,0.00247,426.308,280,264,ElecStateLabel=X;v12=1;J=17;K=2;rovibSym=A-,ElecStateLabel=X;v12=1;J=16;K=2;rovibSym=A-,5,569
27.323854,0.0006741,746.45,392,408,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=24;K=9;rovibSym=A+,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=25;K=8;rovibSym=A+,5,569
27.323854,0.0006741,746.45,392,408,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=24;K=9;rovibSym=A-,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=25;K=8;rovibSym=A-,5,569
27.327466,0.0004643,662.784,328,344,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=20;K=10;rovibSym=A+,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=21;K=9;rovibSym=A+,5,569
27.327466,0.0004643,662.784,328,344,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=20;K=10;rovibSym=A-,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=21;K=9;rovibSym=A-,5,569
27.330269,0.0007723,897.425,280,264,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=17;K=14;rovibSym=A+,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=16;K=14;rovibSym=A+,5,569
27.330269,0.0007723,897.425,280,264,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=17;K=14;rovibSym=A-,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=16;K=14;rovibSym=A-,5,569
27.334638,0.002435,494.083,280,264,ElecStateLabel=X;v12=1;J=17;K=3;rovibSym=A+,ElecStateLabel=X;v12=1;J=16;K=3;rovibSym=A+,5,569
27.334746,0.002436,494.084,280,264,ElecStateLabel=X;v12=1;J=17;K=3;rovibSym=A-,ElecStateLabel=X;v12=1;J=16;K=3;rovibSym=A-,5,569
27.334789,0.002486,496.719,280,264,ElecStateLabel=X;v12=1;J=17;K=2;rovibSym=E1,ElecStateLabel=X;v12=1;J=16;K=2;rovibSym=E1,5,569
27.334871,0.002515,219.081,280,264,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=17;K=0;rovibSym=A+,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=16;K=0;rovibSym=A+,5,569
27.336151,0.002504,506.108,280,264,ElecStateLabel=X;v12=1;J=17;K=1;rovibSym=E2,ElecStateLabel=X;v12=1;J=16;K=1;rovibSym=E2,5,569
27.337904,0.001006,802.753,280,264,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=17;K=13;rovibSym=E1,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=16;K=13;rovibSym=E1,5,569
27.33922,0.002516,513.273,280,264,ElecStateLabel=X;v12=1;J=17;K=0;rovibSym=A+,ElecStateLabel=X;v12=1;J=16;K=0;rovibSym=A+,5,569
27.339287,0.002511,444.98,280,264,ElecStateLabel=X;v12=1;J=17;K=1;rovibSym=A-,ElecStateLabel=X;v12=1;J=16;K=1;rovibSym=A-,5,569
27.341879,0.001024,803.465,280,264,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=17;K=13;rovibSym=E2,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=16;K=13;rovibSym=E2,5,569
27.342354,0.002376,500.559,280,264,ElecStateLabel=X;v12=1;J=17;K=4;rovibSym=E2,ElecStateLabel=X;v12=1;J=16;K=4;rovibSym=E2,5,569
27.346039,0.001228,715.431,280,264,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=17;K=12;rovibSym=E2,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=16;K=12;rovibSym=E2,5,569
27.346398,0.00102,812.487,280,264,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=17;K=13;rovibSym=A+,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=16;K=13;rovibSym=A+,5,569
27.346398,0.00102,812.487,280,264,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=17;K=13;rovibSym=A-,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=16;K=13;rovibSym=A-,5,569
27.347849,0.002289,598.395,280,264,ElecStateLabel=X;v12=1;J=17;K=5;rovibSym=E2,ElecStateLabel=X;v12=1;J=16;K=5;rovibSym=E2,5,569
27.349178,0.0001692,694.418,232,216,ElecStateLabel=X;v12=1;J=14;K=9;rovibSym=E2,ElecStateLabel=X;v12=1;J=13;K=10;rovibSym=E2,5,569
27.349461,0.002058,632.444,280,264,ElecStateLabel=X;v12=1;J=17;K=8;rovibSym=E1,ElecStateLabel=X;v12=1;J=16;K=8;rovibSym=E1,5,569
27.352073,0.001245,719.908,280,264,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=17;K=12;rovibSym=A+,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=16;K=12;rovibSym=A+,5,569
27.352073,0.001245,719.908,280,264,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=17;K=12;rovibSym=A-,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=16;K=12;rovibSym=A-,5,569
27.353291,0.001234,726.014,280,264,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=17;K=12;rovibSym=E1,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=16;K=12;rovibSym=E1,5,569
27.354593,0.001434,635.659,280,264,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=17;K=11;rovibSym=A+,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=16;K=11;rovibSym=A+,5,569
27.354593,0.001434,635.659,280,264,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=17;K=11;rovibSym=A-,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=16;K=11;rovibSym=A-,5,569
27.359122,0.001432,645.411,280,264,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=17;K=11;rovibSym=E2,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=16;K=11;rovibSym=E2,5,569
27.360905,0.001449,643.377,280,264,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=17;K=11;rovibSym=E1,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=16;K=11;rovibSym=E1,5,569
27.363229,0.001625,563.545,280,264,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=17;K=10;rovibSym=E1,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=16;K=10;rovibSym=E1,5,569
27.364314,0.001615,571.028,280,264,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=17;K=10;rovibSym=A+,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=16;K=10;rovibSym=A+,5,569
27.364314,0.001615,571.028,280,264,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=17;K=10;rovibSym=A-,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=16;K=10;rovibSym=A-,5,569
27.368532,0.001637,573.498,280,264,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=17;K=10;rovibSym=E2,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=16;K=10;rovibSym=E2,5,569
27.3689,0.002502,245.432,280,264,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=17;K=2;rovibSym=A-,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=16;K=2;rovibSym=A-,5,569
27.369344,0.001783,503.292,280,264,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=17;K=9;rovibSym=E1,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=16;K=9;rovibSym=E1,5,569
27.37154,0.001799,499.104,280,264,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=17;K=9;rovibSym=E2,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=16;K=9;rovibSym=E2,5,569
27.374634,0.001938,442.6,280,264,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=17;K=8;rovibSym=E2,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=16;K=8;rovibSym=E2,5,569
27.374797,0.001806,509.859,280,264,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=17;K=9;rovibSym=A+,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=16;K=9;rovibSym=A+,5,569
27.374797,0.001806,509.859,280,264,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=17;K=9;rovibSym=A-,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=16;K=9;rovibSym=A-,5,569
27.37769,0.002927,39.665,104,88,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=6;K=3;rovibSym=E1,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=5;K=2;rovibSym=E1,5,569
27.379191,0.001955,442.263,280,264,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=17;K=8;rovibSym=A+,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=16;K=8;rovibSym=A+,5,569
27.379191,0.001955,442.263,280,264,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=17;K=8;rovibSym=A-,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=16;K=8;rovibSym=A-,5,569
27.379801,0.001958,452.107,280,264,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=17;K=8;rovibSym=E1,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=16;K=8;rovibSym=E1,5,569
27.380458,0.002388,553.287,280,264,ElecStateLabel=X;v12=1;J=17;K=4;rovibSym=A-,ElecStateLabel=X;v12=1;J=16;K=4;rovibSym=A-,5,569
27.38046,0.002388,553.287,280,264,ElecStateLabel=X;v12=1;J=17;K=4;rovibSym=A+,ElecStateLabel=X;v12=1;J=16;K=4;rovibSym=A+,5,569
27.380567,0.002077,389.27,280,264,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=17;K=7;rovibSym=A+,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=16;K=7;rovibSym=A+,5,569
27.380567,0.002077,389.27,280,264,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=17;K=7;rovibSym=A-,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=16;K=7;rovibSym=A-,5,569
27.383471,0.00209,400.083,280,264,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=17;K=7;rovibSym=E2,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=16;K=7;rovibSym=E2,5,569
27.385942,0.002094,392.852,280,264,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=17;K=7;rovibSym=E1,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=16;K=7;rovibSym=E1,5,569
27.386318,0.002205,353.887,280,264,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=17;K=6;rovibSym=A+,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=16;K=6;rovibSym=A+,5,569
27.386318,0.002205,353.887,280,264,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=17;K=6;rovibSym=A-,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=16;K=6;rovibSym=A-,5,569
27.387133,0.002317,517.203,280,264,ElecStateLabel=X;v12=1;J=17;K=5;rovibSym=E1,ElecStateLabel=X;v12=1;J=16;K=5;rovibSym=E1,5,569
27.387617,0.002199,343.521,280,264,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=17;K=6;rovibSym=E1,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=16;K=6;rovibSym=E1,5,569
27.389193,0.002302,313.845,280,264,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=17;K=5;rovibSym=E1,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=16;K=5;rovibSym=E1,5,569
27.390151,0.001275,407.026,360,344,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=22;K=2;rovibSym=A+,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=21;K=3;rovibSym=A+,5,569
27.391586,0.002214,350.599,280,264,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=17;K=6;rovibSym=E2,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=16;K=6;rovibSym=E2,5,569
27.393721,0.002383,280.389,280,264,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=17;K=4;rovibSym=E2,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=16;K=4;rovibSym=E2,5,569
27.395868,0.002315,315.137,280,264,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=17;K=5;rovibSym=A+,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=16;K=5;rovibSym=A+,5,569
27.395869,0.002315,315.137,280,264,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=17;K=5;rovibSym=A-,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=16;K=5;rovibSym=A-,5,569
27.396539,0.002304,305.48,280,264,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=17;K=5;rovibSym=E2,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=16;K=5;rovibSym=E2,5,569
27.39847,0.002399,286.039,280,264,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=17;K=4;rovibSym=E1,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=16;K=4;rovibSym=E1,5,569
27.399269,0.002464,262.916,280,264,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=17;K=3;rovibSym=E2,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=16;K=3;rovibSym=E2,5,569
27.400336,3.618e-06,498.344,408,392,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=25;K=1;rovibSym=E2,ElecStateLabel=X;v1=0;v2=0;v3=0;v4=0;J=24;K=1;rovibSym=E1,5,569
